key,first_temp,last_temp,active_power,reactive_power,time_heating,full_work,full_power,bulk_1,bulk_2,bulk_3,bulk_4,bulk_5,bulk_6,bulk_7,bulk_9,bulk_10,bulk_11,bulk_12,bulk_13,bulk_14,bulk_15,wire_1,wire_2,wire_3,wire_4,wire_6,wire_7,wire_8,wire_9,gas_1
271,1588.0,1591.0,3.886441,2.706593,1060.0,899.1569772999596,5.496257571562854,27.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.0,0.0,116.0,204.0,140.16911399999998,75.1296,0.0,0.0,0.0,0.0,0.0,0.0,4.2029411018000005
272,1583.0,1584.0,1.827395,1.538681,744.0,458.6940015703679,2.584326792812782,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0,0.0,104.0,204.0,120.163681,84.21504200000001,0.0,0.0,0.0,0.0,0.0,0.0,6.2033852539000005
273,1574.0,1595.0,1.734861,1.23708,587.0,473.4212609844629,2.45346395503215,0.0,0.0,42.0,0.0,0.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,70.01904300000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0681914339
274,1568.0,1592.0,6.757785999999999,4.966179,1910.0,1742.6061958171508,9.556952612815028,0.0,0.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,0.0,103.0,204.0,171.924481,19.190081,0.0,0.0,0.0,0.0,0.0,0.0,5.5837016006
275,1548.0,1598.0,3.473522,2.7930659999999996,1130.0,892.2492200418499,4.912301921601317,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.0,0.0,255.0,204.0,100.114563,14.06496,0.0,0.0,0.0,0.0,0.0,0.0,13.648285955
276,1620.0,1594.0,3.804627,2.960696,597.0,649.7663255739415,5.380555103170862,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,134.0,203.0,118.198082,82.205765,0.0,0.0,0.0,0.0,0.0,0.0,12.7287072302
277,1576.0,1592.0,3.757022,2.7313,1222.0,1178.1260937734146,5.3132314665340905,0.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,307.0,0.0,61.152,90.184647,0.0,0.0,0.0,0.0,0.0,0.0,10.522430079
278,1581.0,1582.0,1.854347,1.401676,858.0,571.7607973177385,2.6224426767458615,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,206.0,0.0,210.0,205.0,53.464321000000005,109.46208199999998,0.0,0.0,0.0,0.0,0.0,0.0,9.9649858097
280,1532.0,1600.0,4.248512,2.96782,1807.0,1202.1441069672658,6.008303290304843,0.0,0.0,126.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,108.0,0.0,263.0,0.0,160.174557,76.236166,0.0,0.0,0.0,0.0,46.002319,0.0,60.935689163800006
281,1548.0,1584.0,4.101902,2.990869,999.0,1086.2332994616918,5.800965439925323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,105.0,0.0,255.0,0.0,125.230568,100.289276,0.0,0.0,0.0,0.0,46.094879,0.0,34.049877989900004
282,1560.0,1587.0,3.827675,2.8205790000000004,955.0,1031.3804030788929,5.413149897356437,0.0,0.0,80.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,104.0,0.0,256.0,0.0,90.155517,35.060482,0.0,0.0,0.0,0.0,46.187439000000005,0.0,29.6419435281
283,1587.0,1594.0,4.6391469999999995,3.3359170000000002,782.0,893.8808873242141,6.560744605242457,0.0,0.0,80.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,107.0,0.0,256.0,0.0,125.143204,35.147839000000005,0.0,0.0,0.0,0.0,46.094879,0.0,18.1672948374
284,1566.0,1600.0,3.9149890000000003,2.786836,889.0,943.9841615999185,5.536630540341481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,107.0,0.0,259.0,0.0,105.181442,65.257919,0.0,0.0,0.0,0.0,46.279999,0.0,10.585429139
285,1565.0,1594.0,3.901929,2.879193,859.0,740.5434072083286,5.518160911216889,0.0,0.0,92.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,105.0,0.0,258.0,0.0,60.27839999999999,0.0,0.0,0.0,0.0,0.0,46.187439000000005,0.0,22.7331169222
286,1586.0,1602.0,3.537041,2.599997,813.0,800.0437049277199,5.002131352869695,0.0,0.0,60.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,104.0,0.0,256.0,0.0,110.204636,45.135998,0.0,0.0,0.0,0.0,46.187439000000005,0.0,12.4873237184
287,1593.0,1589.0,3.457607,2.593029,555.0,567.1746158720474,4.88979471275615,0.0,0.0,90.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,105.0,0.0,253.0,0.0,130.166381,60.103683,0.0,0.0,0.0,0.0,45.354401,0.0,28.8063771219
288,1585.0,1584.0,3.241073,2.316839,612.0,645.0487693451603,4.5835693932412545,0.0,0.0,83.0,75.0,0.0,0.0,0.0,66.0,0.0,0.0,103.0,0.0,252.0,0.0,70.19376399999999,0.0,0.0,0.0,0.0,0.0,45.076721,0.0,22.3688168945
289,1584.0,1589.0,2.815654,1.987438,581.0,563.2659007054892,3.981936073750054,0.0,0.0,36.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,107.0,0.0,252.0,0.0,86.311676,20.180161,0.0,0.0,0.0,0.0,45.076721,0.0,14.1725566587
290,1569.0,1587.0,3.171768,2.204762,852.0,706.2182986875595,4.485557322300987,0.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,106.0,0.0,207.0,105.0,67.31088199999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7920166626
291,1591.0,1617.0,3.559062,2.717242,1441.0,1161.6105245401463,5.033273749726712,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,70.0,0.0,459.0,0.0,256.0,154.0,176.117752,30.110081,0.0,0.0,0.0,0.0,0.0,0.0,17.7242593677
292,1587.0,1592.0,3.659465,2.650727,1028.0,1042.5132661901623,5.175265034029659,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,52.0,0.0,206.0,0.0,226.0,205.0,74.212326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9868752291
293,1575.0,1587.0,2.4191249999999997,1.733306,643.0,429.0485327985591,3.421159384075813,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,204.0,131.73888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.058891481
294,1586.0,1591.0,2.787605,2.232044,668.0,494.1924265152955,3.942268797539051,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,204.0,99.372001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8887490656
295,1597.0,1592.0,1.78041,1.500773,335.0,308.96924455086304,2.5178799685846824,0.0,0.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,105.0,205.0,110.160957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2565947703
296,1592.0,1599.0,3.737091,2.882942,861.0,782.596516853384,5.285044776022432,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,314.0,0.0,207.0,204.0,168.080642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6930650944
297,1605.0,1589.0,4.558008,3.490951,926.0,840.3197166387242,6.445996731005066,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,410.0,0.0,336.0,204.0,158.29631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8567327324
298,1627.0,1592.0,2.071884,1.536766,716.0,522.9384639467162,2.9300864524638177,73.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,518.0,0.0,379.0,205.0,118.329124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6077744819
299,1609.0,1616.0,2.902166,2.171982,906.0,751.4403611126178,4.104282517458076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,281.0,205.0,98.105278,28.129921000000003,0.0,0.0,0.0,0.0,0.0,0.0,12.9352801882
300,1569.0,1586.0,4.2276620000000005,3.186154,1272.0,1179.2121192796494,5.978816937529364,75.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521.0,0.0,330.0,202.0,45.077759,10.13376,0.0,0.0,0.0,0.0,0.0,0.0,5.9409245244
301,1621.0,1605.0,3.389554,2.494313,860.0,770.1599595554276,4.793553237195974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.0,0.0,254.0,204.0,125.099525,67.23808199999999,0.0,0.0,0.0,0.0,0.0,0.0,10.2011776568
303,1577.0,1590.0,3.669305,2.815882,1041.0,1159.0253746750402,5.1891808954834096,46.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,0.0,102.0,204.0,75.216965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.021179504400003
304,1572.0,1596.0,3.617253,2.50587,1103.0,1201.5505587067107,5.115568251134765,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,105.0,204.0,117.193444,12.14304,0.0,0.0,0.0,0.0,0.0,0.0,13.3068626566
305,1585.0,1592.0,3.509195,2.634689,641.0,663.519160730863,4.962751162011854,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.70448299999998,43.010242,0.0,0.0,0.0,0.0,0.0,0.0,8.5619911958
306,1549.0,1593.0,3.669102,2.852638,1007.0,1234.358802973682,5.1888938101302475,0.0,0.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,0.0,100.0,204.0,149.036163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7572726553
307,1576.0,1590.0,2.145305,1.548265,565.0,462.2126837074914,3.0339194264268126,0.0,0.0,301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.085121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1184952438
308,1578.0,1584.0,2.034538,1.372838,675.0,487.32666150049323,2.877271232763432,0.0,0.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,102.0,104.0,88.75775800000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8058820296
309,1572.0,1614.0,4.100782,3.125291,1005.0,1286.61744478446,5.799381520735466,0.0,0.0,0.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,106.0,0.0,405.0,103.0,93.038399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9315440598
310,1560.0,1587.0,3.251932,2.367525,1194.0,1026.5621081754232,4.598926338315064,94.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,106.0,0.0,407.0,104.0,83.210399,31.1584,0.0,0.0,0.0,0.0,0.0,0.0,23.7086970004
311,1572.0,1590.0,3.0338600000000002,2.233391,1108.0,847.7250111986398,4.290525958341238,0.0,0.0,21.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,103.0,0.0,209.0,0.0,81.98735400000001,0.17472,0.0,0.0,0.0,0.0,0.0,0.0,18.354871781
312,1579.0,1608.0,4.425207,3.171962,1521.0,1681.350040237202,6.258187755708357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.0,0.0,253.0,154.0,149.079834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2251626398
313,1571.0,1587.0,2.86593,2.191458,716.0,794.3772142270135,4.053037074811924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,0.0,154.0,153.0,68.228159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4379532013
314,1601.0,1592.0,3.177728,2.416866,1155.0,955.8928424725157,4.493986035132731,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,0.0,156.0,153.0,68.097121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7847978516
315,1556.0,1589.0,4.917068,3.529072,1344.0,1542.0622344623393,6.953784252710749,0.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,253.0,154.0,98.192642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6410910373
316,1588.0,1591.0,3.725061,2.802774,1122.0,1081.4914611860447,5.268031786867084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,0.0,151.0,154.0,120.163681,20.151041,0.0,0.0,0.0,0.0,0.0,0.0,18.2413681641
317,1568.0,1593.0,3.711033,2.717088,802.0,1032.7261687048472,5.248193199014114,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,0.0,149.0,152.0,97.100639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.97764769
318,1581.0,1617.0,3.215825,2.20761,1165.0,1019.4220578544125,4.547863329218458,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,207.0,0.0,202.0,153.0,87.316322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8597473356
319,1599.0,1575.0,4.735752,3.278342,874.0,1132.015718554996,6.6973647064355095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,309.0,0.0,33.240479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7795744237
320,1598.0,1582.0,3.095046,2.5168179999999998,408.0,635.7970407886579,4.377056029368599,0.0,0.0,0.0,0.0,0.0,297.0,0.0,0.0,0.0,0.0,105.0,0.0,300.0,102.0,63.248642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9587994551
321,1565.0,1576.0,2.048071,1.399186,959.0,804.1040775282798,2.8964097849030273,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,204.0,15.15696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8369694071
322,1619.0,1616.0,8.914806,6.564143,2658.0,2312.5858392363416,12.607439551125042,185.0,0.0,101.0,58.0,0.0,0.0,406.0,0.0,0.0,0.0,1849.0,0.0,636.0,0.0,0.0,188.22855,0.0,0.0,0.0,0.0,0.0,0.0,77.9950396623
323,1632.0,1593.0,1.118319,0.805866,290.0,245.01662635631374,1.5815418968595174,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.53079200000002,16.2864,0.0,0.0,0.0,0.0,0.0,0.0,4.6711735764
324,1588.0,1593.0,2.587481,2.023492,721.0,622.378834016438,3.659250722582698,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,100.0,203.0,180.320389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9093943354
325,1620.0,1595.0,3.067563,2.253806,696.0,625.1047744985326,4.3381891980338985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,106.0,0.0,104.0,204.0,114.2855992056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.295669338300002
326,1595.0,1590.0,3.619021,2.616155,527.0,630.693168083684,5.11806858071304,0.0,0.0,0.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,103.0,204.0,100.105202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.870150863899999
327,1572.0,1586.0,5.727322,4.283158,1256.0,1752.0885217944929,8.0996564484778,67.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,775.0,0.0,403.0,205.0,97.016404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.898430832800001
328,1574.0,1583.0,2.910072,2.310013,593.0,586.0533684949532,4.1154632898821975,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.876001,40.052479,0.0,0.0,0.0,0.0,0.0,0.0,11.7603341954
329,1608.0,1598.0,3.589307,2.754909,835.0,672.8471040846687,5.076046638920687,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,155.0,0.0,111.0,183.362397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.100871856
333,1607.0,1596.0,3.747089,2.816377,790.0,856.7775265616783,5.299184083219038,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,102.0,203.0,93.178802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9181843051
334,1575.0,1596.0,6.862541,5.0096430000000005,1389.0,1591.5594630722378,9.705098554541422,48.0,0.0,0.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,353.0,202.0,130.291199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8551337156
335,1564.0,1612.0,5.4311679999999996,4.171975,1943.0,1740.6061881271849,7.680831445126758,0.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,0.0,0.0,410.0,0.0,208.0,205.0,73.42920000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.541492874699999
336,1582.0,1594.0,3.578698,2.58488,904.0,946.3176705463765,5.06104324723747,27.0,0.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,481.0,0.0,208.0,205.0,149.385605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0850344239
337,1559.0,1587.0,4.319333,3.353593,984.0,1169.1572941964146,6.108459309005668,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,236.0,0.0,132.0,204.0,58.219201,12.15448,0.0,0.0,0.0,0.0,0.0,0.0,22.6816472167
338,1568.0,1594.0,3.312753,2.5215750000000003,795.0,956.5028097525297,4.684940221392157,0.0,0.0,0.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,0.0,130.0,202.0,82.13400200000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4775976563
339,1584.0,1601.0,3.260508,2.304534,1045.0,989.7932018493209,4.611054633825976,27.0,0.0,0.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,0.0,290.0,202.0,92.195999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.854922363300002
340,1571.0,1594.0,2.795277,2.061603,913.0,746.4392875914926,3.953118643989578,27.0,0.0,0.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0,447.0,0.0,279.0,203.0,62.290802000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4577722168
341,1563.0,1584.0,1.214226,0.901811,766.0,441.90009106639394,1.717174876986034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,166.0,204.0,37.065601,55.584877,0.0,0.0,0.0,0.0,0.0,0.0,9.3008854523
342,1580.0,1596.0,2.0746510000000002,1.669572,736.0,529.23819846846,2.933999581390904,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,257.0,0.0,131.0,202.0,66.22200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2609321288
344,1564.0,1595.0,3.482748,2.580387,954.0,806.5077102542282,4.925349455927772,0.0,0.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,0.0,131.0,203.0,97.297195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6526852306
345,1583.0,1597.0,3.172131,2.297472,981.0,826.3940716555485,4.4860706818241285,0.0,0.0,0.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,257.0,0.0,130.0,203.0,71.22959900000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5343691864
346,1562.0,1591.0,4.345994,3.2586500000000003,1240.0,1244.5737325885266,6.146163656792097,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,321.0,0.0,265.0,205.0,81.385196,35.106239,0.0,0.0,0.0,0.0,0.0,0.0,30.7688672486
347,1557.0,1570.0,2.718214,2.015306,609.0,617.4150179516138,3.8441351042324206,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,182.0,0.0,327.0,203.0,63.133201,23.10256,0.0,0.0,0.0,0.0,0.0,0.0,6.7006123047
348,1562.0,1574.0,1.774674,1.269189,537.0,341.3331132180518,2.5097680395909103,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,107.0,0.0,99.0,204.0,52.275599,23.10256,0.0,0.0,0.0,0.0,0.0,0.0,5.9508079256
349,1605.0,1577.0,3.323379,2.457515,644.0,565.2989953359603,4.699967654705934,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,157.0,0.0,99.0,204.0,76.283997,0.03016,0.0,0.0,0.0,0.0,0.0,0.0,16.993355046799998
351,1597.0,1594.0,3.59394,2.592354,791.0,817.8857513281653,5.082598690355161,0.0,0.0,91.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,204.0,69.26400799999999,47.170239,0.0,0.0,0.0,0.0,0.0,0.0,4.8128495446
352,1573.0,1618.0,3.487917,2.571926,956.0,933.160128789546,4.932659525831679,37.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,204.0,61.1208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.251786591
353,1575.0,1594.0,4.568143,3.312629,1109.0,1209.800028454705,6.4603297854597175,0.0,0.0,0.0,0.0,0.0,195.0,0.0,0.0,0.0,0.0,205.0,0.0,237.0,104.0,63.367203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.399860321399998
354,1591.0,1598.0,4.028566,2.701631,1397.0,1161.3511606012344,5.697252674115131,0.0,0.0,0.0,0.0,0.0,151.0,0.0,0.0,0.0,25.0,207.0,0.0,247.0,102.0,49.139995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.650581970700003
356,1592.0,1597.0,2.380359,1.784429,967.0,799.0391918627934,3.3663359811168583,0.0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.0,0.0,212.0,103.0,78.48359599999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.6515461275
357,1602.0,1593.0,2.747367,2.054714,846.0,622.807567000007,3.885363672216283,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.0,0.0,207.0,103.0,127.062004,9.16864,0.0,0.0,0.0,0.0,0.0,0.0,12.0375159493
358,1571.0,1593.0,4.574591,3.267185,916.0,1176.394404822638,6.4694486345099,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,172.0,363.0,0.0,201.0,114.0,57.376801,110.355438,0.0,0.0,0.0,0.0,0.0,0.0,19.6473673925
359,1600.0,1596.0,2.3662360000000002,1.86618,812.0,547.3437863946809,3.346363042975463,0.0,0.0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,0.0,136.0,205.0,114.191993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8623109016
360,1548.0,1595.0,3.314066,2.4997499999999997,1315.0,1088.3279222816209,4.686797083799553,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,469.0,0.0,232.0,203.0,84.239998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.995135070900002
361,1599.0,1619.0,2.8497820000000003,2.005412,982.0,881.3627765727564,4.030200354206723,10.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,0.0,165.0,204.0,237.463211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9811331788
362,1581.0,1592.0,3.224507,2.4649099999999997,564.0,722.210395356502,4.560141531366981,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,0.0,136.0,202.0,115.268402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4412192993
363,1590.0,1592.0,1.65598,1.107492,541.0,438.9946246578374,2.3419093750185977,0.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,0.0,137.0,205.0,117.093597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2997638703
364,1619.0,1596.0,2.332802,1.641714,634.0,546.9612359692046,3.299080226731081,43.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,446.0,0.0,295.0,205.0,122.2416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3180666505
365,1603.0,1594.0,3.029557,2.158424,586.0,515.795729448364,4.284440597382347,0.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,129.0,205.0,196.793999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5456690675
366,1595.0,1598.0,3.221514,2.233228,653.0,828.0385630264965,4.555908790174799,0.0,0.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0.0,143.0,202.0,124.207191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.951217865
367,1614.0,1606.0,2.695895,2.162078,450.0,439.04456336715197,3.812571271733815,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,0.0,135.0,204.0,110.260796,30.069521,0.0,0.0,0.0,0.0,0.0,0.0,8.5818337097
368,1568.0,1601.0,3.466324,2.546939,950.0,1055.0354739183101,4.902122412379356,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,105.0,0.0,263.0,0.0,72.212395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7642398339
369,1594.0,1599.0,2.4352080000000003,1.8307,650.0,541.5278401904893,3.44390418079946,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,203.0,0.0,153.0,153.0,120.275994,35.136398,0.0,0.0,0.0,0.0,0.0,0.0,11.0391046248
370,1566.0,1609.0,3.715869,2.484111,1031.0,907.4493896427754,5.25503233580175,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,46.0,0.0,107.0,0.0,154.0,0.0,160.19639600000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.9069736634
371,1573.0,1599.0,4.154774,3.007548,953.0,1181.4052661158285,5.875737739395113,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,204.0,0.0,156.0,155.0,135.298798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6872888394
372,1598.0,1606.0,2.871061,2.09401,1152.0,882.9740211970663,4.06029340460046,0.0,0.0,246.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,204.0,0.0,159.0,154.0,127.249199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3542649197
373,1587.0,1598.0,3.676808,2.8135310000000002,1051.0,908.989263151233,5.199791739841895,0.0,0.0,0.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,414.0,0.0,243.0,154.0,121.258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2295603796
374,1588.0,1582.0,0.653867,0.459662,374.00000000000006,174.13142155614008,0.9247075793882085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,0.0,213.0,153.0,81.057598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3626614304
379,1615.0,1594.0,3.3873040000000003,2.463203,559.0,691.2492455238514,4.7903712566806345,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,145.0,103.0,166.28041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.759209076
380,1621.0,1595.0,2.795031,1.8011469999999998,400.0,420.67400697367134,3.9527707474532345,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,147.0,102.0,91.025998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6104368868
